File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
Copy of mytable_customer_details- solution.xlsx,76913,133466,124492,24654,18491,43,31,Table5_Dates:A19,5,mytable_customer_details:K1681,3,0,0,28,124488,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Copy of SCHEDULINGSHEET2017.xlsx,180,432,336,432,336,79,47,Averages - Week:I23,2,Averages - Week:D12,2,0,0,9,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,12,24,14,168,0,0
Copy of Table_784_2017_18.xlsx,788,2362,1596,553,386,466,310,2008-09:E14,4,2008-09:E15,2,0,0,214,1446,0,0,0,0,0,0,38,78,6,12,8,16,0,0,0,0,0,0,0,0,44,44
Copy of TriHistory.xlsx,78528,106328,129611,16812,16659,2521,1315,TriHistory:E2556,3921,Monthly Run Totals:H6,93,9,291,648,120441,0,0,0,0,52,4014,107,220,235,477,210,424,1,2,8,16,9,220,0,0,36,36
COPY_FuE_SimKPIs_Comparison.xlsx,4257,12474,8491,11957,7975,238,157,Korrelationsanalyse:GC27,63,data | test TPT vs niedrige:J10,3,0,0,131,8461,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,22,22
COR Complete - CECIL NEW COMPLETE.xlsx,62,191,129,152,103,128,87,COMPLETE B:G1138,1,COMPLETE B:AG1780,1,0,0,12,30,0,0,0,0,0,0,8,20,2,4,4,10,2,4,2,4,0,0,0,0,57,57
Core BI2.xlsx,1567,4804,5219,2024,2490,211,136,Índices:G126,256,Dados de contrato:F10,120,21,475,62,4121,0,0,0,0,16,556,6,12,0,0,0,0,0,0,0,0,0,0,0,0,31,31
Core Java.xls.xlsx,16,28,17,26,14,26,14,Intro:C21,3,Intro:C21,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
Core_Vocabularies_mappings_v2.0.1.xlsx,3887,11890,8010,58,38,47,31,CoreVocabularies:F75,2,CoreVocabularies:D26,1,0,0,25,8002,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,4,4
coronavirus_deaths_june30_2020.xlsx,354,708,354,2,1,2,1,April_death:G117,1,April_death:F58,1,0,0,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coronavirus.xlsx,334,668,334,40,20,40,20,Sheet1:A129,1,Sheet1:A103,1,0,0,20,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
correc_precorte_13-05_000.xlsx,5863,310740,310739,310740,310739,54,53,Hoja1:S4657,1,Hoja1:BB1,1,0,0,52,304876,0,0,0,0,1,5863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorrectingThePastData.xlsx,33099,52766,53247,58,61,58,61,Experiment 1:EV66,4,Experiment 1:EV35,3,0,0,61,53247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correlation_t.xlsx,20444,35777,20444,7,4,7,4,Sheet10:C4289,2,Sheet10:C93,2,0,0,4,20444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corrugated PFC Benchmark Data 1-11-19.xlsx,817,2451,1634,6,4,6,4,1-16-18 Four Day Data:C349,1,1-16-18 Four Day Data:D166,1,0,0,4,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cost_data.xlsx,75,144,119,33,29,10,6,cost_data:F22,50,cost_data:F22,26,1,24,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Costo y Presupuesto - Barns Final version.xlsx,3902,6838,11593,3862,5218,4169,4655,BarnS+Baño-Decra:D34,47,Barn S-Decra:D34,9,14,40,1717,7978,0,0,0,0,77,214,282,565,109,218,25,50,51,102,9,18,6,12,0,0,2365,2365
Costos_Totales.xlsx,34683,93029,67812,93015,67802,2802,2069,Tasa implicita:AN19,52,Total:AA282,4,0,0,2039,67782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
Country_Data.xlsx,37,76,74,76,74,6,4,Sheet3:C8,28,Sheet2:B12,1,0,0,2,37,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Country_ELUC.xlsx,3591,6156,6156,67,51,67,51,BLUE_GCB2020_IPCC_countries:FH26,3,BLUE_GCB2020_IPCC_countries:BA131,3,0,0,51,6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
country_valuation_data.xlsx,11470,144,96,3,2,3,2,SUMA:J8,1,SUMA:J17,1,0,0,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CountyData.xlsx,3108,9324,6216,3,2,3,2,CountyData:G3064,1,CountyData:H2736,1,0,0,2,6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
countytractfiles.xlsx,12572,18858,12572,3,2,3,2,Sheet1:A6009,2,Sheet1:A5847,1,0,0,2,12572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COUPA.xlsx,1152,3615,2465,1439,923,731,470,P2P:N100,5,CLM:N88,2,0,0,360,1909,0,0,0,0,0,0,89,516,4,8,4,8,11,22,0,0,0,0,0,0,2,2
Courbes.xlsx,4813,4819,10948,2853,8967,30,43,Recal:D2,2709,Feuil1:D2,302,2,569,19,5323,0,0,0,0,18,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
courier.xlsx,1040,3120,2080,3,2,3,2,segments:B171,1,segments:M607,1,0,0,2,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
course_selection.xlsx,274,490,274,490,274,140,70,Sheet10:E8003,3,Sheet10:I8007,3,40,92,0,0,0,0,0,0,0,0,18,162,0,0,2,4,6,12,0,0,0,0,0,0,4,4
CourseProject_Store_DataSet.xlsx,1797,2829,2878,1042,910,443,394,Top Selling Products:A50,60,Store 10:E22,3,0,0,336,2594,0,0,0,0,40,261,1,3,0,0,0,0,0,0,0,0,3,6,0,0,14,14
Covariance Workbook.xlsx,34,57,64,49,46,11,9,Sheet1:F38,23,Sheet1:G35,5,0,0,5,42,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Covid 20210215.xlsx,10730,13345,18061,9298,12484,741,413,Sheet1:B269,399,Summary:AB64,201,1,102,301,14987,0,0,0,0,30,447,1,2,0,0,0,0,0,0,0,0,0,0,0,0,80,80
Covid SJC.xlsx,14136,21245,25405,18365,19438,2657,1443,Dados sim recup log:B600,374,Planilha1:B2,148,27,428,651,20713,6,265,0,0,262,997,46,98,44,88,45,90,40,90,42,91,194,709,13,26,73,73
COVID_19_DATA.xlsx,5619,11281,11236,11281,11236,3126,1563,% change in total deaths:U77,2,Global:D41,2,0,0,772,7081,0,0,0,0,1,2,564,1155,198,399,15,44,0,0,2,4,0,0,6,12,5,5
covid_jpn.xlsx,132,199,232,196,230,47,29,Conv-prefecture:A2,47,Conv-total:C12,2,0,0,23,82,0,0,0,0,6,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Covid_Misinfo.xlsx,4739,6740,5895,5884,5467,920,774,LatamChequea - Spanish cases:A2,2734,LatamChequea - Spanish cases:A2,2734,1,2734,198,1728,0,0,0,0,213,954,51,111,14,31,12,25,9,18,7,15,3,6,7,14,259,259
covid_vaccination_04_01_2022.xlsx,16,32,16,4,2,4,2,Notes:A11,1,Notes:A7,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
covid_vaccinations_14_12_2021.xlsx,16,32,16,4,2,4,2,Notes:A11,1,Notes:A7,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
covid_vaccinations_28_12_2021.xlsx,16,32,16,4,2,4,2,Notes:A7,1,Notes:A14,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
covid-19 tokyo.xlsx,511,775,1207,634,1012,138,91,将来推計:H13,247,将来推計:H13,35,7,203,43,631,0,0,0,0,10,290,5,11,2,4,2,6,0,0,0,0,0,0,0,0,22,22
COVID-19 US state policy database (CUSP).xlsx,365,781,467,428,217,60,32,Face Masks:V2,3,State of Emergency:F7,1,0,0,28,460,0,0,0,0,0,0,2,4,0,0,1,2,0,0,0,0,0,0,0,0,1,1
COVID-19 w Polsce.xlsx,38726,54487,77958,50057,71462,3741,4535,Wzrost w województwach:B24,2476,Wzrost:B3,228,10,603,4428,76645,0,0,0,0,49,232,3,6,6,158,0,0,0,0,0,0,18,98,0,0,21,21
covid-19-dashboard_1-31-2021.xlsx,11383,21694,16361,9001,7899,170,101,TestingByDate (Test Date):C3,374,TestingByDate (Test Date):G3,374,8,2368,56,13821,0,0,0,0,2,4,14,34,16,40,0,0,0,0,0,0,0,0,0,0,5,5
covid-19-raw-data-2-12-2021.xlsx,13944,26754,19859,9597,8421,152,93,TestingByDate (Test Date):C3,386,TestingByDate (Test Date):H2,386,8,2470,56,17137,0,0,0,0,0,0,3,7,2,4,0,0,0,0,0,0,0,0,2,4,22,22
covid-19-raw-data-2-6-2021.xlsx,12666,24229,18115,9304,8165,143,88,TestingByDate (Test Date):G3,380,TestingByDate (Test Date):G3,380,8,2421,54,15477,0,0,0,0,1,2,2,5,3,6,0,0,0,0,1,2,0,0,3,6,16,16
COVID-19%2Bdaily%2Bdata%2B-%2Bby%2BNHS%2BBoard%2B-%2B2%2BNovember%2B2021.xlsx,153,252,153,252,153,80,40,Table 3 - Hospital patients:I231,2,Table 3 - Hospital patients:I231,2,0,0,21,115,0,0,0,0,0,0,1,2,0,0,0,0,12,24,0,0,2,4,4,8,0,0
COVID-19%2Bdaily%2Bdata%2B-%2Bby%2BNHS%2BBoard%2B-%2B3%2BNovember%2B2021.xlsx,153,252,153,252,153,80,40,Table 3 - Hospital patients:I231,2,Table 3 - Hospital patients:I231,2,0,0,21,115,0,0,0,0,0,0,1,2,0,0,0,0,12,24,0,0,2,4,4,8,0,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B10%2BJanuary%2B2022.xlsx,5230,10013,8728,6372,5245,450,255,Table 3 - Ambulance:B347946,198,Chart 3 - Archive ICU:A2,18,3,30,162,7618,0,0,0,0,20,289,15,30,48,145,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B11%2BJanuary%2B2022.xlsx,5236,10023,8736,6380,5250,450,255,Table 3 - Ambulance:B347946,198,Chart 3 - Archive ICU:A2,18,3,30,163,7627,0,0,0,0,20,289,15,30,48,145,0,0,0,0,0,0,0,0,0,0,6,6
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B14%2BJune%2B2021.xlsx,4219,8325,7695,5200,4882,279,159,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,143,6439,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B14%2BSeptember%2B2021.xlsx,4821,9408,8598,5983,5442,446,263,Table 4 - Delayed Discharges:B347946,251,Chart 3 - Archive ICU:A2,18,3,30,146,7027,0,0,0,0,44,652,15,30,48,145,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,5151,9965,9038,6434,5720,468,276,Table 4 - Delayed Discharges:B347946,251,Chart 3 - Archive ICU:A2,18,3,30,158,7448,0,0,0,0,44,652,15,30,48,145,0,0,0,0,0,0,0,0,0,0,8,8
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B17%2BMay%2B2021.xlsx,3996,7907,7334,4922,4661,264,151,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,135,6097,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B18%2BMay%2B2021.xlsx,4012,7937,7360,4942,4677,266,152,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,135,6121,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,8,8
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B19%2BMay%2B2021.xlsx,4012,7937,7360,4942,4677,266,152,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,135,6121,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,8,8
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B2%2BJune%2B2021.xlsx,4124,8147,7542,5082,4789,270,154,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,138,6296,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B27%2BApril%2B2021.xlsx,3836,7607,7074,4722,4501,258,148,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,131,5851,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,8,8
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B27%2BAugust%2B2021.xlsx,4713,9228,8454,5839,5352,358,200,Table 4 - Delayed Discharges:B559961,251,Chart 3 - Archive ICU:A2,18,3,30,113,6688,0,0,0,0,4,894,23,46,25,54,0,0,0,0,22,44,1,2,1,2,8,8
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B29%2BSeptember%2B2021.xlsx,4863,9484,8654,6049,5480,457,271,Table 4 - Delayed Discharges:B347946,251,Chart 3 - Archive ICU:A2,18,3,30,154,7083,0,0,0,0,44,652,15,30,48,145,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B30%2BSeptember%2B2021.xlsx,4869,9495,8662,6058,5485,457,271,Table 4 - Delayed Discharges:B347946,251,Chart 3 - Archive ICU:A2,18,3,30,154,7091,0,0,0,0,44,652,15,30,48,145,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B6%2BFebruary%2B2021.xlsx,2955,5782,5554,3894,3843,239,154,Table 4 - Delayed Discharges:B127138,251,Chart 3 - Archive ICU:A2,18,3,30,73,4174,0,0,0,0,41,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B6%2BMay%2B2021.xlsx,3908,7742,7191,4812,4573,260,149,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,133,5962,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B7%2BFebruary%2B2021.xlsx,2971,5818,5583,3904,3851,239,154,Table 4 - Delayed Discharges:B127138,251,Chart 3 - Archive ICU:A2,18,3,30,73,4201,0,0,0,0,41,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B7%2BMay%2B2021.xlsx,3916,7757,7204,4822,4581,260,149,Table 4 - Delayed Discharges:B77375,251,Chart 3 - Archive ICU:A2,18,3,30,133,5974,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,7,7
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B8%2BMarch%2B2021.xlsx,3400,6776,6352,4216,4097,304,170,Table 4 - Delayed Discharges:B117393,251,Chart 3 - Archive ICU:A2,18,3,30,89,4926,0,0,0,0,4,894,32,64,36,106,0,0,0,0,0,0,0,0,0,0,6,6
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-21%2BFebruary%2B2021.xlsx,3189,6311,5975,4060,3973,222,128,Table 4 - Delayed Discharges:B116831,251,Chart 3 - Archive ICU:A2,18,3,30,113,4802,0,0,0,0,4,894,0,0,2,8,0,0,0,0,0,0,0,0,0,0,6,6
COVID-19+daily+data+-+trends+in+daily+COVID-19+data+-+26+September+2020.xlsx,1321,2617,2459,1901,1923,67,38,Table 3 - Ambulance:B94082,198,Chart 3 - Archive ICU:A2,18,3,30,27,1580,0,0,0,0,4,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
COVID-19+Daily+data+-+Trends+in+daily+COVID-19+data+-+4+December+2020.xlsx,2293,4479,4403,3177,3244,238,126,Table 4 - Delayed Discharges:B469236,231,Chart 3 - Archive ICU:A2,18,3,30,81,3166,0,0,0,0,2,427,34,69,1,2,0,0,0,0,0,0,0,0,0,0,5,5
COVID-AIRPORT.xlsx,131827,251669,167778,59943,59931,24,15,DATA:H7886,8,DATA:M1,2,0,0,14,155794,0,0,0,0,1,11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Covid-data-with-cases.xlsx,112,224,112,2,1,2,1,Sheet1:N58,1,Sheet1:N37,1,0,0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVID.xlsx,252090,504180,252090,10,5,10,5,Sheet2:H31168,1,Sheet2:D29246,1,0,0,5,252090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVID19DistrictWisePositivityAnalysis_2021-06-01.xlsx,731,734,731,734,731,6,3,Output Sheet:P10,349,Output Sheet:P10,349,3,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVID19DistrictWisePositivityAnalysis11thJune.xlsx,731,734,731,734,731,6,3,Output Sheet:P10,468,Output Sheet:P10,468,3,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVID19DistrictWisePositivityAnalysis1stJune.xlsx,731,734,731,734,731,6,3,Output Sheet:P10,349,Output Sheet:P10,349,3,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
covidImpact.xlsx,252090,504180,252090,10,5,10,5,Sheet2:H31168,1,Sheet2:D29246,1,0,0,5,252090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CovidVaccinationProjection3-3-2021.xlsx,57092,95344,122926,94723,102946,673,483,Projections:C5,47285,Projections:C7,1440,9,6660,245,68714,31,22941,0,0,76,23860,73,182,3,6,0,0,0,0,0,0,0,0,6,246,40,40
cp_v_ac.xlsx,49998,70000,59998,20005,20002,9,6,raise_vs_check:A2,9999,raise_vs_check:A2,9999,2,19998,4,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPC_no_partition_WB_FIFO_results.xlsx,193296,385776,385248,385776,385248,45360,22875,CPC_contentions:C82,9,CPC_contentions:E7,2,0,0,528,191904,0,0,0,0,384,1536,4401,8814,12978,34506,33,66,138,564,4323,8646,0,0,6,12,84,84
CPData.xlsx,2559,8400,9241,3445,4427,352,269,Test Data 5.0:P880334,445,Conversion Table:A22,3,0,0,93,7155,0,0,0,0,84,1630,17,34,28,70,2,4,4,8,9,18,0,0,2,4,30,30
CPET maxima demo.xlsx,1035,1323,1043,1323,1043,401,232,ma1648x:C2002,187,fn2280x:C2002,2,0,0,63,563,0,0,0,0,118,423,2,8,0,0,0,0,0,0,0,0,0,0,0,0,49,49
CPIvs行业.xlsx,210534,252451,489081,205548,398286,7963,4042,backtest:B617,39963,资产配置结论:E616,4002,14,55958,533,350386,1,3997,0,0,432,35944,62,124,29,58,24,48,5,10,2,5,0,0,2,4,2938,2938
cpp.xlsx,4657,9516,4938,248,144,72,40,PDM - Postcards:AN499,5,PDM - Postcards:AL44,3,0,0,27,4924,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,12,12
cps09mar.xlsx,4547,13641,9094,3,2,3,2,Sheet2:B419,1,Sheet2:C542,1,0,0,2,9094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CP值.xlsx,1212,7272,6060,12,10,12,10,Sheet1:M28,1,Sheet1:K180,1,0,0,10,6060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR-ICS6 MERGE1.xlsx,1466,2541,2096,1601,1375,312,181,MIDTERM:L5,66,MIDTERM:E5,2,0,0,120,1453,0,0,0,0,19,569,11,22,6,12,0,0,1,2,0,0,0,0,2,4,22,22
Cranberry Apple Cider (05_30_2021) (BLUE TILT).xlsx,14,22,18,22,18,20,16,Report:D154714,4,Report:D41,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
CRD for Upload.xlsx,309,924,615,9,5,5,3,CRD Points:E245,3,CRD Points:D72,2,0,0,3,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creazione dati clips.xlsx,18869,33377,35215,1472,6836,53,113,turismresort:C1,252,turismresort:M19,3,0,0,103,34458,0,0,0,0,9,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Crecimiento.xlsx,159,612,493,612,493,134,85,Prueba:U4,3,Prueba:M10,2,0,0,40,435,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35
Credit_limit.xlsx,37303,53290,58619,10,11,10,11,Sheet1:D1783,6,Sheet1:B880,4,0,0,11,58619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
credit_test_my_data_1.xlsx,40000,80000,40000,8,4,8,4,Лист1:U1813,1,Лист1:W6819,1,0,0,4,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crime_v3.xlsx,104968,209940,314904,209940,314904,8,6,crime_v3:C81,52484,crime_v3:C11,1,0,0,2,104968,0,0,0,0,4,209936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIq_dataworksheet.xlsx,357,716,359,12,7,12,7,Sheet1:D11,2,Sheet1:V10,1,0,0,4,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Cronograma en Excel.xlsx,62,90,106,81,76,63,42,Sheet1:D6,37,Sheet1:H5,19,3,7,15,55,0,0,0,0,3,7,10,20,0,0,1,2,2,4,0,0,3,6,0,0,5,5
Crowdfunding Analysis.xlsx,12346,28810,16464,19,12,13,8,Kickstarter:D437,1,Kickstarter:E491,1,0,0,4,16456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0
crypto_valuations.xlsx,211880,529700,423760,10,8,10,8,Watchlist:H54661,2,Watchlist:G52739,1,0,0,8,423760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Surface Height Mapping_0614.xlsx,756,1512,756,1512,756,24,12,Second Si@0.1W_2xFWHM:G6,1,Second Si@0.1W_2xFWHM:G6,1,0,0,12,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cs2013_curriculo_atual.xlsx,4465,8584,4737,1068,979,487,288,Totals:H56,9,Totals:H184,3,0,0,198,4564,0,0,0,0,62,125,0,0,0,0,0,0,1,2,1,2,1,2,17,34,8,8
CS461_Gantt_Chart.xlsx,15,45,30,3,2,3,2,Sheet1:D14,1,Sheet1:D14,1,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSR057069_0_3376112712.xlsx,425,772,425,112,95,30,15,Mfg:G41,42,Mfg:G41,42,2,80,7,336,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,4,4
CTC_Integration Test Case_v1.0_EN.xlsx,280,807,799,794,787,137,124,Admin:B2,98,Test Report:G14,4,0,0,57,509,0,0,0,0,29,251,0,0,0,0,1,2,0,0,0,0,0,0,0,0,37,37
Cuadro A 13.xlsx,16,48,32,48,32,3,2,A13_2:H3,1,A13_2:O2,1,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
culture results_7_28_excel format by herd_ no SCC.xlsx,37,74,37,4,3,4,2,quarter code key:B4,3,quarter code key:B11,2,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Currency_Spot.xlsx,26884,53776,50780,47802,47793,8674,4337,Spots:I1624,2,Spots:F528,1,0,0,578,28023,0,0,0,0,0,0,804,1610,1882,3795,1072,2160,0,0,0,0,0,0,0,0,1,1
currentRackDeliveryPlan.xlsx,7709,2931,1954,3,2,3,2,Rack Delivery Plan:U2042,1,Rack Delivery Plan:V1968,1,0,0,2,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
custom_quest_all.xlsx,12,24,12,24,12,2,1,Sheet1:V112,1,Sheet1:V111,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customer Assessment CalculatorTemplate2.xlsx,4361,10906,10901,6550,8723,878,441,OracleMetadataOutput:A2,1090,OracleMetadataOutput:C1,1090,2,2180,58,6646,0,0,0,0,0,0,182,434,196,450,0,0,0,0,0,0,0,0,0,0,3,3
Customer Sales Dashboard.xlsx,15,19,15,19,15,8,4,Sales_Map:A1,7,Delivery_Performance:A1,1,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CW_50_50.xlsx,21,38,29,38,29,28,19,Sheet1:A35,3,Sheet1:A13,1,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
